sprite,dx,dz,origin,distance
94,-1,-64,4,65
94,-1,-32,4,33
94,-1,-16,4,17
94,-1,-1,4,3
94,-1,0,4,3
94,-1,1,4,3
94,-1,16,4,17
94,-1,32,4,33
94,-1,64,4,65
94,0,-64,4,65
94,0,-32,4,33
94,0,-16,4,17
94,0,-1,4,4
94,0,0,4,4
94,0,1,4,4
94,0,16,4,17
94,0,32,4,33
94,0,64,4,65
94,1,-64,4,65
94,1,-32,4,33
94,1,-16,4,17
94,1,-1,4,5
94,1,0,4,5
94,1,1,4,5
94,1,16,4,17
94,1,32,4,33
94,1,64,4,65
94,16,-64,4,69
94,16,-32,4,37
94,16,-16,4,26
94,16,-1,4,20
94,16,0,4,20
94,16,1,4,20
94,16,16,4,26
94,16,32,4,37
94,16,64,4,69
94,32,-64,4,73
94,32,-32,4,48
94,32,-16,4,40
94,32,-1,4,36
94,32,0,4,36
94,32,1,4,36
94,32,16,4,40
94,32,32,4,48
94,32,64,4,73
94,64,-64,4,92
94,64,-32,4,76
94,64,-16,4,70
94,64,-1,4,68
94,64,0,4,68
94,64,1,4,68
94,64,16,4,70
94,64,32,4,76
94,64,64,4,92
95,-64,-64,4,87
95,-64,-32,4,68
95,-64,-16,4,62
95,-64,-1,4,60
95,-64,0,4,60
95,-64,1,4,60
95,-64,16,4,62
95,-64,32,4,68
95,-64,64,4,87
95,-32,-64,4,71
95,-32,-32,4,43
95,-32,-16,4,32
95,-32,-1,4,28
95,-32,0,4,28
95,-32,1,4,28
95,-32,16,4,32
95,-32,32,4,43
95,-32,64,4,71
95,-16,-64,4,66
95,-16,-32,4,35
95,-16,-16,4,21
95,-16,-1,4,12
95,-16,0,4,12
95,-16,1,4,12
95,-16,16,4,21
95,-16,32,4,35
95,-16,64,4,66
95,-1,-64,4,65
95,-1,-32,4,33
95,-1,-16,4,17
95,-1,-1,4,3
95,-1,0,4,3
95,-1,1,4,3
95,-1,16,4,17
95,-1,32,4,33
95,-1,64,4,65
95,0,-64,4,65
95,0,-32,4,33
95,0,-16,4,17
95,0,-1,4,4
95,0,0,4,4
95,0,1,4,4
95,0,16,4,17
95,0,32,4,33
95,0,64,4,65
95,1,-64,4,65
95,1,-32,4,33
95,1,-16,4,17
95,1,-1,4,5
95,1,0,4,5
95,1,1,4,5
95,1,16,4,17
95,1,32,4,33
95,1,64,4,65
95,16,-64,4,69
95,16,-32,4,37
95,16,-16,4,26
95,16,-1,4,20
95,16,0,4,20
95,16,1,4,20
95,16,16,4,26
95,16,32,4,37
95,16,64,4,69
95,32,-64,4,73
95,32,-32,4,48
95,32,-16,4,40
95,32,-1,4,36
95,32,0,4,36
95,32,1,4,36
95,32,16,4,40
95,32,32,4,48
95,32,64,4,73
95,64,-64,4,92
95,64,-32,4,76
95,64,-16,4,70
95,64,-1,4,68
95,64,0,4,68
95,64,1,4,68
95,64,16,4,70
95,64,32,4,76
95,64,64,4,92
96,-64,-64,0,88
96,-64,-32,0,72
96,-64,-16,0,66
96,-64,-1,0,64
96,-64,0,0,64
96,-64,1,0,64
96,-64,16,0,66
96,-64,32,0,72
96,-64,64,0,88
96,-32,-64,0,72
96,-32,-32,0,44
96,-32,-16,0,36
96,-32,-1,0,32
96,-32,0,0,32
96,-32,1,0,32
96,-32,16,0,36
96,-32,32,0,44
96,-32,64,0,72
96,-16,-64,0,66
96,-16,-32,0,36
96,-16,-16,0,22
96,-16,-1,0,16
96,-16,0,0,16
96,-16,1,0,16
96,-16,16,0,22
96,-16,32,0,36
96,-16,64,0,66
96,-1,-64,0,64
96,-1,-32,0,32
96,-1,-16,0,16
96,-1,-1,0,1
96,-1,0,0,1
96,-1,1,0,1
96,-1,16,0,16
96,-1,32,0,32
96,-1,64,0,64
96,0,-64,0,64
96,0,-32,0,32
96,0,-16,0,16
96,0,-1,0,1
96,0,0,0,0
96,0,1,0,1
96,0,16,0,16
96,0,32,0,32
96,0,64,0,64
96,1,-64,0,64
96,1,-32,0,32
96,1,-16,0,16
96,1,-1,0,1
96,1,0,0,1
96,1,1,0,1
96,1,16,0,16
96,1,32,0,32
96,1,64,0,64
96,16,-64,0,66
96,16,-32,0,36
96,16,-16,0,22
96,16,-1,0,16
96,16,0,0,16
96,16,1,0,16
96,16,16,0,22
96,16,32,0,36
96,16,64,0,66
96,32,-64,0,72
96,32,-32,0,44
96,32,-16,0,36
96,32,-1,0,32
96,32,0,0,32
96,32,1,0,32
96,32,16,0,36
96,32,32,0,44
96,32,64,0,72
96,64,-64,0,88
96,64,-32,0,72
96,64,-16,0,66
96,64,-1,0,64
96,64,0,0,64
96,64,1,0,64
96,64,16,0,66
96,64,32,0,72
96,64,64,0,88
97,-64,-64,0,88
97,-64,-32,0,72
97,-64,-16,0,66
97,-64,-1,0,64
97,-64,0,0,64
97,-64,1,0,64
97,-64,16,0,66
97,-64,32,0,72
97,-64,64,0,88
97,-32,-64,0,72
97,-32,-32,0,44
97,-32,-16,0,36
97,-32,-1,0,32
97,-32,0,0,32
97,-32,1,0,32
97,-32,16,0,36
97,-32,32,0,44
97,-32,64,0,72
97,-16,-64,0,66
97,-16,-32,0,36
97,-16,-16,0,22
97,-16,-1,0,16
97,-16,0,0,16
97,-16,1,0,16
97,-16,16,0,22
97,-16,32,0,36
97,-16,64,0,66
97,-1,-64,0,64
97,-1,-32,0,32
97,-1,-16,0,16
97,-1,-1,0,1
97,-1,0,0,1
97,-1,1,0,1
97,-1,16,0,16
97,-1,32,0,32
97,-1,64,0,64
97,0,-64,0,64
97,0,-32,0,32
97,0,-16,0,16
97,0,-1,0,1
97,0,0,0,0
97,0,1,0,1
97,0,16,0,16
97,0,32,0,32
97,0,64,0,64
97,1,-64,0,64
97,1,-32,0,32
97,1,-16,0,16
97,1,-1,0,1
97,1,0,0,1
97,1,1,0,1
97,1,16,0,16
97,1,32,0,32
97,1,64,0,64
97,16,-64,0,66
97,16,-32,0,36
97,16,-16,0,22
97,16,-1,0,16
97,16,0,0,16
97,16,1,0,16
97,16,16,0,22
97,16,32,0,36
97,16,64,0,66
97,32,-64,0,72
97,32,-32,0,44
97,32,-16,0,36
97,32,-1,0,32
97,32,0,0,32
97,32,1,0,32
97,32,16,0,36
97,32,32,0,44
97,32,64,0,72
97,64,-64,0,88
97,64,-32,0,72
97,64,-16,0,66
97,64,-1,0,64
97,64,0,0,64
97,64,1,0,64
97,64,16,0,66
97,64,32,0,72
97,64,64,0,88
98,-64,-64,0,88
98,-64,-32,0,72
98,-64,-16,0,66
98,-64,-1,0,64
98,-64,0,0,64
98,-64,1,0,64
98,-64,16,0,66
98,-64,32,0,72
98,-64,64,0,88
98,-32,-64,0,72
98,-32,-32,0,44
98,-32,-16,0,36
98,-32,-1,0,32
98,-32,0,0,32
98,-32,1,0,32
98,-32,16,0,36
98,-32,32,0,44
98,-32,64,0,72
98,-16,-64,0,66
98,-16,-32,0,36
98,-16,-16,0,22
98,-16,-1,0,16
98,-16,0,0,16
98,-16,1,0,16
98,-16,16,0,22
98,-16,32,0,36
98,-16,64,0,66
98,-1,-64,0,64
98,-1,-32,0,32
98,-1,-16,0,16
98,-1,-1,0,1
98,-1,0,0,1
98,-1,1,0,1
98,-1,16,0,16
98,-1,32,0,32
98,-1,64,0,64
98,0,-64,0,64
98,0,-32,0,32
98,0,-16,0,16
98,0,-1,0,1
98,0,0,0,0
98,0,1,0,1
98,0,16,0,16
98,0,32,0,32
98,0,64,0,64
98,1,-64,0,64
98,1,-32,0,32
98,1,-16,0,16
98,1,-1,0,1
98,1,0,0,1
98,1,1,0,1
98,1,16,0,16
98,1,32,0,32
98,1,64,0,64
98,16,-64,0,66
98,16,-32,0,36
98,16,-16,0,22
98,16,-1,0,16
98,16,0,0,16
98,16,1,0,16
98,16,16,0,22
98,16,32,0,36
98,16,64,0,66
98,32,-64,0,72
98,32,-32,0,44
98,32,-16,0,36
98,32,-1,0,32
98,32,0,0,32
98,32,1,0,32
98,32,16,0,36
98,32,32,0,44
98,32,64,0,72
98,64,-64,0,88
98,64,-32,0,72
98,64,-16,0,66
98,64,-1,0,64
98,64,0,0,64
98,64,1,0,64
98,64,16,0,66
98,64,32,0,72
98,64,64,0,88
99,-64,-64,0,88
99,-64,-32,0,72
99,-64,-16,0,66
99,-64,-1,0,64
99,-64,0,0,64
99,-64,1,0,64
99,-64,16,0,66
99,-64,32,0,72
99,-64,64,0,88
99,-32,-64,0,72
99,-32,-32,0,44
99,-32,-16,0,36
99,-32,-1,0,32
99,-32,0,0,32
99,-32,1,0,32
99,-32,16,0,36
99,-32,32,0,44
99,-32,64,0,72
99,-16,-64,0,66
99,-16,-32,0,36
99,-16,-16,0,22
99,-16,-1,0,16
99,-16,0,0,16
99,-16,1,0,16
99,-16,16,0,22
99,-16,32,0,36
99,-16,64,0,66
99,-1,-64,0,64
99,-1,-32,0,32
99,-1,-16,0,16
99,-1,-1,0,1
99,-1,0,0,1
99,-1,1,0,1
99,-1,16,0,16
99,-1,32,0,32
99,-1,64,0,64
99,0,-64,0,64
99,0,-32,0,32
99,0,-16,0,16
99,0,-1,0,1
99,0,0,0,0
99,0,1,0,1
99,0,16,0,16
99,0,32,0,32
99,0,64,0,64
99,1,-64,0,64
99,1,-32,0,32
99,1,-16,0,16
99,1,-1,0,1
99,1,0,0,1
99,1,1,0,1
99,1,16,0,16
99,1,32,0,32
99,1,64,0,64
99,16,-64,0,66
99,16,-32,0,36
99,16,-16,0,22
99,16,-1,0,16
99,16,0,0,16
99,16,1,0,16
99,16,16,0,22
99,16,32,0,36
99,16,64,0,66
99,32,-64,0,72
99,32,-32,0,44
99,32,-16,0,36
99,32,-1,0,32
99,32,0,0,32
99,32,1,0,32
99,32,16,0,36
99,32,32,0,44
99,32,64,0,72
99,64,-64,0,88
99,64,-32,0,72
99,64,-16,0,66
99,64,-1,0,64
99,64,0,0,64
99,64,1,0,64
99,64,16,0,66
99,64,32,0,72
99,64,64,0,88
100,-64,-64,-2,90
100,-64,-32,-2,74
100,-64,-16,-2,68
100,-64,-1,-2,66
100,-64,0,-2,66
100,-64,1,-2,66
100,-64,16,-2,68
100,-64,32,-2,74
100,-64,64,-2,90
100,-32,-64,-2,73
100,-32,-32,-2,46
100,-32,-16,-2,38
100,-32,-1,-2,34
100,-32,0,-2,34
100,-32,1,-2,34
100,-32,16,-2,38
100,-32,32,-2,46
100,-32,64,-2,73
100,-16,-64,-2,67
100,-16,-32,-2,37
100,-16,-16,-2,24
100,-16,-1,-2,18
100,-16,0,-2,18
100,-16,1,-2,18
100,-16,16,-2,24
100,-16,32,-2,37
100,-16,64,-2,67
100,-1,-64,-2,65
100,-1,-32,-2,33
100,-1,-16,-2,17
100,-1,-1,-2,3
100,-1,0,-2,3
100,-1,1,-2,3
100,-1,16,-2,17
100,-1,32,-2,33
100,-1,64,-2,65
100,0,-64,-2,65
100,0,-32,-2,33
100,0,-16,-2,17
100,0,-1,-2,2
100,0,0,-2,2
100,0,1,-2,2
100,0,16,-2,17
100,0,32,-2,33
100,0,64,-2,65
100,1,-64,-2,64
100,1,-32,-2,32
100,1,-16,-2,16
100,1,-1,-2,1
100,1,0,-2,1
100,1,1,-2,1
100,1,16,-2,16
100,1,32,-2,32
100,1,64,-2,64
100,16,-64,-2,67
100,16,-32,-2,36
100,16,-16,-2,22
100,16,-1,-2,14
100,16,0,-2,14
100,16,1,-2,14
100,16,16,-2,22
100,16,32,-2,36
100,16,64,-2,67
100,32,-64,-2,72
100,32,-32,-2,44
100,32,-16,-2,34
100,32,-1,-2,30
100,32,0,-2,30
100,32,1,-2,30
100,32,16,-2,34
100,32,32,-2,44
100,32,64,-2,72
100,64,-64,-2,88
100,64,-32,-2,70
100,64,-16,-2,64
100,64,-1,-2,62
100,64,0,-2,62
100,64,1,-2,62
100,64,16,-2,64
100,64,32,-2,70
100,64,64,-2,88
101,-64,-64,0,88
101,-64,-32,0,72
101,-64,-16,0,66
101,-64,-1,0,64
101,-64,0,0,64
101,-64,1,0,64
101,-64,16,0,66
101,-64,32,0,72
101,-64,64,0,88
101,-32,-64,0,72
101,-32,-32,0,44
101,-32,-16,0,36
101,-32,-1,0,32
101,-32,0,0,32
101,-32,1,0,32
101,-32,16,0,36
101,-32,32,0,44
101,-32,64,0,72
101,-16,-64,0,66
101,-16,-32,0,36
101,-16,-16,0,22
101,-16,-1,0,16
101,-16,0,0,16
101,-16,1,0,16
101,-16,16,0,22
101,-16,32,0,36
101,-16,64,0,66
101,-1,-64,0,64
101,-1,-32,0,32
101,-1,-16,0,16
101,-1,-1,0,1
101,-1,0,0,1
101,-1,1,0,1
101,-1,16,0,16
101,-1,32,0,32
101,-1,64,0,64
101,0,-64,0,64
101,0,-32,0,32
101,0,-16,0,16
101,0,-1,0,1
101,0,0,0,0
101,0,1,0,1
101,0,16,0,16
101,0,32,0,32
101,0,64,0,64
101,1,-64,0,64
101,1,-32,0,32
101,1,-16,0,16
101,1,-1,0,1
101,1,0,0,1
101,1,1,0,1
101,1,16,0,16
101,1,32,0,32
101,1,64,0,64
101,16,-64,0,66
101,16,-32,0,36
101,16,-16,0,22
101,16,-1,0,16
101,16,0,0,16
101,16,1,0,16
101,16,16,0,22
101,16,32,0,36
101,16,64,0,66
101,32,-64,0,72
101,32,-32,0,44
101,32,-16,0,36
101,32,-1,0,32
101,32,0,0,32
101,32,1,0,32
101,32,16,0,36
101,32,32,0,44
101,32,64,0,72
101,64,-64,0,88
101,64,-32,0,72
101,64,-16,0,66
101,64,-1,0,64
101,64,0,0,64
101,64,1,0,64
101,64,16,0,66
101,64,32,0,72
101,64,64,0,88
102,-64,-64,0,88
102,-64,-32,0,72
102,-64,-16,0,66
102,-64,-1,0,64
102,-64,0,0,64
102,-64,1,0,64
102,-64,16,0,66
102,-64,32,0,72
102,-64,64,0,88
102,-32,-64,0,72
102,-32,-32,0,44
102,-32,-16,0,36
102,-32,-1,0,32
102,-32,0,0,32
102,-32,1,0,32
102,-32,16,0,36
102,-32,32,0,44
102,-32,64,0,72
102,-16,-64,0,66
102,-16,-32,0,36
102,-16,-16,0,22
102,-16,-1,0,16
102,-16,0,0,16
102,-16,1,0,16
102,-16,16,0,22
102,-16,32,0,36
102,-16,64,0,66
102,-1,-64,0,64
102,-1,-32,0,32
102,-1,-16,0,16
102,-1,-1,0,1
102,-1,0,0,1
102,-1,1,0,1
102,-1,16,0,16
102,-1,32,0,32
102,-1,64,0,64
102,0,-64,0,64
102,0,-32,0,32
102,0,-16,0,16
102,0,-1,0,1
102,0,0,0,0
102,0,1,0,1
102,0,16,0,16
102,0,32,0,32
102,0,64,0,64
102,1,-64,0,64
102,1,-32,0,32
102,1,-16,0,16
102,1,-1,0,1
102,1,0,0,1
102,1,1,0,1
102,1,16,0,16
102,1,32,0,32
102,1,64,0,64
102,16,-64,0,66
102,16,-32,0,36
102,16,-16,0,22
102,16,-1,0,16
102,16,0,0,16
102,16,1,0,16
102,16,16,0,22
102,16,32,0,36
102,16,64,0,66
102,32,-64,0,72
102,32,-32,0,44
102,32,-16,0,36
102,32,-1,0,32
102,32,0,0,32
102,32,1,0,32
102,32,16,0,36
102,32,32,0,44
102,32,64,0,72
102,64,-64,0,88
102,64,-32,0,72
102,64,-16,0,66
102,64,-1,0,64
102,64,0,0,64
102,64,1,0,64
102,64,16,0,66
102,64,32,0,72
102,64,64,0,88
103,-64,-64,0,88
103,-64,-32,0,72
103,-64,-16,0,66
103,-64,-1,0,64
103,-64,0,0,64
103,-64,1,0,64
103,-64,16,0,66
103,-64,32,0,72
103,-64,64,0,88
103,-32,-64,0,72
103,-32,-32,0,44
103,-32,-16,0,36
103,-32,-1,0,32
103,-32,0,0,32
103,-32,1,0,32
103,-32,16,0,36
103,-32,32,0,44
103,-32,64,0,72
103,-16,-64,0,66
103,-16,-32,0,36
103,-16,-16,0,22
103,-16,-1,0,16
103,-16,0,0,16
103,-16,1,0,16
103,-16,16,0,22
103,-16,32,0,36
103,-16,64,0,66
103,-1,-64,0,64
103,-1,-32,0,32
103,-1,-16,0,16
103,-1,-1,0,1
103,-1,0,0,1
103,-1,1,0,1
103,-1,16,0,16
103,-1,32,0,32
103,-1,64,0,64
103,0,-64,0,64
103,0,-32,0,32
103,0,-16,0,16
103,0,-1,0,1
103,0,0,0,0
103,0,1,0,1
103,0,16,0,16
103,0,32,0,32
103,0,64,0,64
103,1,-64,0,64
103,1,-32,0,32
103,1,-16,0,16
103,1,-1,0,1
103,1,0,0,1
103,1,1,0,1
103,1,16,0,16
103,1,32,0,32
103,1,64,0,64
103,16,-64,0,66
103,16,-32,0,36
103,16,-16,0,22
103,16,-1,0,16
103,16,0,0,16
103,16,1,0,16
103,16,16,0,22
103,16,32,0,36
103,16,64,0,66
103,32,-64,0,72
103,32,-32,0,44
103,32,-16,0,36
103,32,-1,0,32
103,32,0,0,32
103,32,1,0,32
103,32,16,0,36
103,32,32,0,44
103,32,64,0,72
103,64,-64,0,88
103,64,-32,0,72
103,64,-16,0,66
103,64,-1,0,64
103,64,0,0,64
103,64,1,0,64
103,64,16,0,66
103,64,32,0,72
103,64,64,0,88
104,-64,-64,1,88
104,-64,-32,1,71
104,-64,-16,1,65
104,-64,-1,1,63
104,-64,0,1,63
104,-64,1,1,63
104,-64,16,1,65
104,-64,32,1,71
104,-64,64,1,88
104,-32,-64,1,72
104,-32,-32,1,44
104,-32,-16,1,35
104,-32,-1,1,31
104,-32,0,1,31
104,-32,1,1,31
104,-32,16,1,35
104,-32,32,1,44
104,-32,64,1,72
104,-16,-64,1,67
104,-16,-32,1,36
104,-16,-16,1,22
104,-16,-1,1,15
104,-16,0,1,15
104,-16,1,1,15
104,-16,16,1,22
104,-16,32,1,36
104,-16,64,1,67
104,-1,-64,1,64
104,-1,-32,1,32
104,-1,-16,1,16
104,-1,-1,1,1
104,-1,0,1,0
104,-1,1,1,1
104,-1,16,1,16
104,-1,32,1,32
104,-1,64,1,64
104,0,-64,1,64
104,0,-32,1,32
104,0,-16,1,16
104,0,-1,1,1
104,0,0,1,1
104,0,1,1,1
104,0,16,1,16
104,0,32,1,32
104,0,64,1,64
104,1,-64,1,65
104,1,-32,1,33
104,1,-16,1,17
104,1,-1,1,2
104,1,0,1,2
104,1,1,1,2
104,1,16,1,17
104,1,32,1,33
104,1,64,1,65
104,16,-64,1,66
104,16,-32,1,36
104,16,-16,1,23
104,16,-1,1,17
104,16,0,1,17
104,16,1,1,17
104,16,16,1,23
104,16,32,1,36
104,16,64,1,66
104,32,-64,1,72
104,32,-32,1,45
104,32,-16,1,37
104,32,-1,1,33
104,32,0,1,33
104,32,1,1,33
104,32,16,1,37
104,32,32,1,45
104,32,64,1,72
104,64,-64,1,89
104,64,-32,1,73
104,64,-16,1,67
104,64,-1,1,65
104,64,0,1,65
104,64,1,1,65
104,64,16,1,67
104,64,32,1,73
104,64,64,1,89
105,-64,-64,1,88
105,-64,-32,1,71
105,-64,-16,1,65
105,-64,-1,1,63
105,-64,0,1,63
105,-64,1,1,63
105,-64,16,1,65
105,-64,32,1,71
105,-64,64,1,88
105,-32,-64,1,72
105,-32,-32,1,44
105,-32,-16,1,35
105,-32,-1,1,31
105,-32,0,1,31
105,-32,1,1,31
105,-32,16,1,35
105,-32,32,1,44
105,-32,64,1,72
105,-16,-64,1,67
105,-16,-32,1,36
105,-16,-16,1,22
105,-16,-1,1,15
105,-16,0,1,15
105,-16,1,1,15
105,-16,16,1,22
105,-16,32,1,36
105,-16,64,1,67
105,-1,-64,1,64
105,-1,-32,1,32
105,-1,-16,1,16
105,-1,-1,1,1
105,-1,0,1,0
105,-1,1,1,1
105,-1,16,1,16
105,-1,32,1,32
105,-1,64,1,64
105,0,-64,1,64
105,0,-32,1,32
105,0,-16,1,16
105,0,-1,1,1
105,0,0,1,1
105,0,1,1,1
105,0,16,1,16
105,0,32,1,32
105,0,64,1,64
105,1,-64,1,65
105,1,-32,1,33
105,1,-16,1,17
105,1,-1,1,2
105,1,0,1,2
105,1,1,1,2
105,1,16,1,17
105,1,32,1,33
105,1,64,1,65
105,16,-64,1,66
105,16,-32,1,36
105,16,-16,1,23
105,16,-1,1,17
105,16,0,1,17
105,16,1,1,17
105,16,16,1,23
105,16,32,1,36
105,16,64,1,66
105,32,-64,1,72
105,32,-32,1,45
105,32,-16,1,37
105,32,-1,1,33
105,32,0,1,33
105,32,1,1,33
105,32,16,1,37
105,32,32,1,45
105,32,64,1,72
105,64,-64,1,89
105,64,-32,1,73
105,64,-16,1,67
105,64,-1,1,65
105,64,0,1,65
105,64,1,1,65
105,64,16,1,67
105,64,32,1,73
105,64,64,1,89
106,-64,-64,1,88
106,-64,-32,1,71
106,-64,-16,1,65
106,-64,-1,1,63
106,-64,0,1,63
106,-64,1,1,63
106,-64,16,1,65
106,-64,32,1,71
106,-64,64,1,88
106,-32,-64,1,72
106,-32,-32,1,44
106,-32,-16,1,35
106,-32,-1,1,31
106,-32,0,1,31
106,-32,1,1,31
106,-32,16,1,35
106,-32,32,1,44
106,-32,64,1,72
106,-16,-64,1,67
106,-16,-32,1,36
106,-16,-16,1,22
106,-16,-1,1,15
106,-16,0,1,15
106,-16,1,1,15
106,-16,16,1,22
106,-16,32,1,36
106,-16,64,1,67
106,-1,-64,1,64
106,-1,-32,1,32
106,-1,-16,1,16
106,-1,-1,1,1
106,-1,0,1,0
106,-1,1,1,1
106,-1,16,1,16
106,-1,32,1,32
106,-1,64,1,64
106,0,-64,1,64
106,0,-32,1,32
106,0,-16,1,16
106,0,-1,1,1
106,0,0,1,1
106,0,1,1,1
106,0,16,1,16
106,0,32,1,32
106,0,64,1,64
106,1,-64,1,65
106,1,-32,1,33
106,1,-16,1,17
106,1,-1,1,2
106,1,0,1,2
106,1,1,1,2
106,1,16,1,17
106,1,32,1,33
106,1,64,1,65
106,16,-64,1,66
106,16,-32,1,36
106,16,-16,1,23
106,16,-1,1,17
106,16,0,1,17
106,16,1,1,17
106,16,16,1,23
106,16,32,1,36
106,16,64,1,66
106,32,-64,1,72
106,32,-32,1,45
106,32,-16,1,37
106,32,-1,1,33
106,32,0,1,33
106,32,1,1,33
106,32,16,1,37
106,32,32,1,45
106,32,64,1,72
106,64,-64,1,89
106,64,-32,1,73
106,64,-16,1,67
106,64,-1,1,65
106,64,0,1,65
106,64,1,1,65
106,64,16,1,67
106,64,32,1,73
106,64,64,1,89
107,-64,-64,0,88
107,-64,-32,0,72
107,-64,-16,0,66
107,-64,-1,0,64
107,-64,0,0,64
107,-64,1,0,64
107,-64,16,0,66
107,-64,32,0,72
107,-64,64,0,88
107,-32,-64,0,72
107,-32,-32,0,44
107,-32,-16,0,36
107,-32,-1,0,32
107,-32,0,0,32
107,-32,1,0,32
107,-32,16,0,36
107,-32,32,0,44
107,-32,64,0,72
107,-16,-64,0,66
107,-16,-32,0,36
107,-16,-16,0,22
107,-16,-1,0,16
107,-16,0,0,16
107,-16,1,0,16
107,-16,16,0,22
107,-16,32,0,36
107,-16,64,0,66
107,-1,-64,0,64
107,-1,-32,0,32
107,-1,-16,0,16
107,-1,-1,0,1
107,-1,0,0,1
107,-1,1,0,1
107,-1,16,0,16
107,-1,32,0,32
107,-1,64,0,64
107,0,-64,0,64
107,0,-32,0,32
107,0,-16,0,16
107,0,-1,0,1
107,0,0,0,0
107,0,1,0,1
107,0,16,0,16
107,0,32,0,32
107,0,64,0,64
107,1,-64,0,64
107,1,-32,0,32
107,1,-16,0,16
107,1,-1,0,1
107,1,0,0,1
107,1,1,0,1
107,1,16,0,16
107,1,32,0,32
107,1,64,0,64
107,16,-64,0,66
107,16,-32,0,36
107,16,-16,0,22
107,16,-1,0,16
107,16,0,0,16
107,16,1,0,16
107,16,16,0,22
107,16,32,0,36
107,16,64,0,66
107,32,-64,0,72
107,32,-32,0,44
107,32,-16,0,36
107,32,-1,0,32
107,32,0,0,32
107,32,1,0,32
107,32,16,0,36
107,32,32,0,44
107,32,64,0,72
107,64,-64,0,88
107,64,-32,0,72
107,64,-16,0,66
107,64,-1,0,64
107,64,0,0,64
107,64,1,0,64
107,64,16,0,66
107,64,32,0,72
107,64,64,0,88
108,-64,-64,0,88
108,-64,-32,0,72
108,-64,-16,0,66
108,-64,-1,0,64
108,-64,0,0,64
108,-64,1,0,64
108,-64,16,0,66
108,-64,32,0,72
108,-64,64,0,88
108,-32,-64,0,72
108,-32,-32,0,44
108,-32,-16,0,36
108,-32,-1,0,32
108,-32,0,0,32
108,-32,1,0,32
108,-32,16,0,36
108,-32,32,0,44
108,-32,64,0,72
108,-16,-64,0,66
108,-16,-32,0,36
108,-16,-16,0,22
108,-16,-1,0,16
108,-16,0,0,16
108,-16,1,0,16
108,-16,16,0,22
108,-16,32,0,36
108,-16,64,0,66
108,-1,-64,0,64
108,-1,-32,0,32
108,-1,-16,0,16
108,-1,-1,0,1
108,-1,0,0,1
108,-1,1,0,1
108,-1,16,0,16
108,-1,32,0,32
108,-1,64,0,64
108,0,-64,0,64
108,0,-32,0,32
108,0,-16,0,16
108,0,-1,0,1
108,0,0,0,0
108,0,1,0,1
108,0,16,0,16
108,0,32,0,32
108,0,64,0,64
108,1,-64,0,64
108,1,-32,0,32
108,1,-16,0,16
108,1,-1,0,1
108,1,0,0,1
108,1,1,0,1
108,1,16,0,16
108,1,32,0,32
108,1,64,0,64
108,16,-64,0,66
108,16,-32,0,36
108,16,-16,0,22
108,16,-1,0,16
108,16,0,0,16
108,16,1,0,16
108,16,16,0,22
108,16,32,0,36
108,16,64,0,66
108,32,-64,0,72
108,32,-32,0,44
108,32,-16,0,36
108,32,-1,0,32
108,32,0,0,32
108,32,1,0,32
108,32,16,0,36
108,32,32,0,44
108,32,64,0,72
108,64,-64,0,88
108,64,-32,0,72
108,64,-16,0,66
108,64,-1,0,64
108,64,0,0,64
108,64,1,0,64
108,64,16,0,66
108,64,32,0,72
108,64,64,0,88
109,-64,-64,0,88
109,-64,-32,0,72
109,-64,-16,0,66
109,-64,-1,0,64
109,-64,0,0,64
109,-64,1,0,64
109,-64,16,0,66
109,-64,32,0,72
109,-64,64,0,88
109,-32,-64,0,72
109,-32,-32,0,44
109,-32,-16,0,36
109,-32,-1,0,32
109,-32,0,0,32
109,-32,1,0,32
109,-32,16,0,36
109,-32,32,0,44
109,-32,64,0,72
109,-16,-64,0,66
109,-16,-32,0,36
109,-16,-16,0,22
109,-16,-1,0,16
109,-16,0,0,16
109,-16,1,0,16
109,-16,16,0,22
109,-16,32,0,36
109,-16,64,0,66
109,-1,-64,0,64
109,-1,-32,0,32
109,-1,-16,0,16
109,-1,-1,0,1
109,-1,0,0,1
109,-1,1,0,1
109,-1,16,0,16
109,-1,32,0,32
109,-1,64,0,64
109,0,-64,0,64
109,0,-32,0,32
109,0,-16,0,16
109,0,-1,0,1
109,0,0,0,0
109,0,1,0,1
109,0,16,0,16
109,0,32,0,32
109,0,64,0,64
109,1,-64,0,64
109,1,-32,0,32
109,1,-16,0,16
109,1,-1,0,1
109,1,0,0,1
109,1,1,0,1
109,1,16,0,16
109,1,32,0,32
109,1,64,0,64
109,16,-64,0,66
109,16,-32,0,36
109,16,-16,0,22
109,16,-1,0,16
109,16,0,0,16
109,16,1,0,16
109,16,16,0,22
109,16,32,0,36
109,16,64,0,66
109,32,-64,0,72
109,32,-32,0,44
109,32,-16,0,36
109,32,-1,0,32
109,32,0,0,32
109,32,1,0,32
109,32,16,0,36
109,32,32,0,44
109,32,64,0,72
109,64,-64,0,88
109,64,-32,0,72
109,64,-16,0,66
109,64,-1,0,64
109,64,0,0,64
109,64,1,0,64
109,64,16,0,66
109,64,32,0,72
109,64,64,0,88
110,-64,-64,0,88
110,-64,-32,0,72
110,-64,-16,0,66
110,-64,-1,0,64
110,-64,0,0,64
110,-64,1,0,64
110,-64,16,0,66
110,-64,32,0,72
